timestamp,session,test_label,ping_latency_ms,ping_jitter_ms,ping_loss_%
2025-11-12T22:19:59.276110,1,VPN_ON,15.10,0.00,0.00
2025-11-12T22:20:00.252454,1,VPN_ON,10.60,0.28,0.00
2025-11-12T22:20:01.252663,1,VPN_ON,11.00,0.29,0.00
2025-11-12T22:20:02.261960,1,VPN_ON,20.80,0.88,0.00
2025-11-12T22:20:03.251324,1,VPN_ON,11.80,1.39,0.00
2025-11-12T22:20:04.250690,1,VPN_ON,11.20,1.34,0.00
2025-11-12T22:20:05.256407,1,VPN_ON,15.60,1.53,0.00
2025-11-12T22:20:06.252258,1,VPN_ON,10.90,1.73,0.00
2025-11-12T22:20:07.254552,1,VPN_ON,12.70,1.73,0.00
2025-11-12T22:20:08.253755,1,VPN_ON,11.30,1.71,0.00
2025-11-12T22:20:09.254338,1,VPN_ON,10.50,1.66,0.00
2025-11-12T22:20:10.255667,1,VPN_ON,12.10,1.65,0.00
2025-11-12T22:20:11.259620,1,VPN_ON,15.00,1.73,0.00
2025-11-12T22:20:12.257705,1,VPN_ON,12.10,1.80,0.00
2025-11-12T22:20:13.258838,1,VPN_ON,12.10,1.69,0.00
2025-11-12T22:20:14.268177,1,VPN_ON,20.50,2.11,0.00
2025-11-12T22:20:15.259607,1,VPN_ON,11.40,2.55,0.00
2025-11-12T22:20:16.262209,1,VPN_ON,12.70,2.47,0.00
2025-11-12T22:20:17.263626,1,VPN_ON,13.30,2.35,0.00
2025-11-12T22:20:18.263821,1,VPN_ON,12.20,2.27,0.00
2025-11-12T22:20:19.266511,1,VPN_ON,13.50,2.21,0.00
2025-11-12T22:20:20.267190,1,VPN_ON,13.60,2.08,0.00
2025-11-12T22:20:21.270234,1,VPN_ON,16.10,2.11,0.00
2025-11-12T22:20:22.267513,1,VPN_ON,12.20,2.22,0.00
2025-11-12T22:20:24.773394,1,VPN_ON,11.40,2.13,0.00
2025-11-12T22:20:25.777062,1,VPN_ON,13.60,2.14,0.00
2025-11-12T22:20:26.777501,1,VPN_ON,12.30,2.08,0.00
2025-11-12T22:20:27.779112,1,VPN_ON,12.50,1.97,0.00
2025-11-12T22:20:28.783591,1,VPN_ON,15.30,2.02,0.00
2025-11-12T22:20:29.784148,1,VPN_ON,14.60,1.94,0.00
2025-11-12T22:20:30.783923,1,VPN_ON,12.70,1.93,0.00
2025-11-12T22:20:31.784178,1,VPN_ON,12.80,1.82,0.00
2025-11-12T22:20:32.813432,1,VPN_ON,41.70,3.51,0.00
2025-11-12T22:20:34.823941,1,VPN_ON,12.10,5.14,0.00
2025-11-12T22:20:35.862158,1,VPN_ON,49.40,7.15,0.00
2025-11-12T22:20:36.825704,1,VPN_ON,13.80,8.93,0.00
2025-11-12T22:20:37.886266,1,VPN_ON,73.60,12.11,0.00
2025-11-12T22:20:38.879819,1,VPN_ON,68.60,11.66,0.00
2025-11-12T22:20:39.879054,1,VPN_ON,70.10,11.03,0.00
2025-11-12T22:20:40.873358,1,VPN_ON,68.40,10.45,0.00
2025-11-12T22:20:41.873695,1,VPN_ON,72.40,10.04,0.00
2025-11-12T22:20:42.888355,1,VPN_ON,91.00,10.58,0.00
2025-11-12T22:20:43.876410,1,VPN_ON,84.40,10.33,0.00
2025-11-12T22:20:44.853522,1,VPN_ON,66.10,10.83,0.00
2025-11-12T22:20:45.797095,1,VPN_ON,13.60,13.43,0.00
2025-11-12T22:20:46.802732,1,VPN_ON,18.60,12.91,0.00
2025-11-12T22:20:47.867447,1,VPN_ON,82.80,16.11,0.00
2025-11-12T22:20:48.846991,1,VPN_ON,63.50,16.31,0.00
2025-11-12T22:20:49.853636,1,VPN_ON,70.70,15.74,0.00
2025-11-12T22:20:50.862632,1,VPN_ON,81.10,15.41,0.00
2025-11-12T22:20:51.865532,1,VPN_ON,85.90,14.74,0.00
2025-11-12T22:20:52.834425,1,VPN_ON,56.90,15.64,0.00
2025-11-12T22:20:53.846358,1,VPN_ON,69.80,15.46,0.00
2025-11-12T22:20:54.848355,1,VPN_ON,73.20,14.71,0.00
2025-11-12T22:20:55.832570,1,VPN_ON,60.70,14.57,0.00
2025-11-12T22:20:58.106824,1,VPN_ON,1336.00,93.37,0.00
2025-11-12T22:20:59.099601,1,VPN_ON,63.90,167.04,0.00
2025-11-12T22:21:00.103350,1,VPN_ON,68.70,156.90,0.00
2025-11-12T22:21:01.120334,1,VPN_ON,87.10,148.24,0.00
2025-11-12T22:21:02.129804,1,VPN_ON,98.50,139.69,0.00
2025-11-12T22:21:03.176530,1,VPN_ON,148.00,134.05,0.00
2025-11-12T22:21:04.112975,1,VPN_ON,88.40,129.40,0.00
2025-11-12T22:21:05.110722,1,VPN_ON,88.10,121.33,0.00
2025-11-12T22:21:06.090594,1,VPN_ON,75.90,114.51,0.00
2025-11-12T22:21:07.085272,1,VPN_ON,77.90,107.48,0.00
2025-11-12T22:21:08.124064,1,VPN_ON,124.00,103.64,0.00
2025-11-12T22:21:09.062648,1,VPN_ON,76.40,100.14,0.00
2025-11-12T22:21:10.030461,1,VPN_ON,51.60,95.43,0.00
2025-11-12T22:21:11.026587,1,VPN_ON,48.20,89.68,0.00
2025-11-12T22:21:12.044179,1,VPN_ON,65.60,85.16,0.00
2025-11-12T22:21:13.045765,1,VPN_ON,67.90,79.98,0.00
2025-11-12T22:21:14.046287,1,VPN_ON,69.70,75.10,0.00
2025-11-12T22:21:15.045468,1,VPN_ON,70.30,70.44,0.00
2025-11-12T22:21:16.037883,1,VPN_ON,64.80,66.38,0.00
2025-11-12T22:21:17.048543,1,VPN_ON,76.70,62.98,0.00
2025-11-12T22:21:18.059174,1,VPN_ON,89.80,59.86,0.00
2025-11-12T22:21:19.022078,1,VPN_ON,55.10,58.29,0.00
2025-11-12T22:21:20.035309,1,VPN_ON,69.20,55.52,0.00
2025-11-12T22:21:21.042674,1,VPN_ON,78.30,52.62,0.00
2025-11-12T22:21:22.038933,1,VPN_ON,76.30,49.46,0.00
2025-11-12T22:21:22.981177,1,VPN_ON,20.20,49.87,0.00
2025-11-12T22:21:24.018672,1,VPN_ON,57.60,49.09,0.00
2025-11-12T22:21:24.979269,1,VPN_ON,18.70,48.46,0.00
2025-11-12T22:23:33.245148,2,VPN_ON,15.10,0.00,0.00
2025-11-12T22:23:34.233185,2,VPN_ON,18.20,0.19,0.00
2025-11-12T22:23:35.226868,2,VPN_ON,12.40,0.54,0.00
2025-11-12T22:23:36.228806,2,VPN_ON,13.50,0.58,0.00
2025-11-12T22:23:37.227816,2,VPN_ON,11.90,0.64,0.00
2025-11-12T22:23:38.230486,2,VPN_ON,13.50,0.70,0.00
2025-11-12T22:23:39.228891,2,VPN_ON,11.30,0.80,0.00
2025-11-12T22:23:40.230699,2,VPN_ON,11.60,0.77,0.00
2025-11-12T22:23:41.230426,2,VPN_ON,11.40,0.73,0.00
2025-11-12T22:23:42.230010,2,VPN_ON,10.60,0.73,0.00
2025-11-12T22:23:43.232070,2,VPN_ON,12.00,0.78,0.00
2025-11-12T22:23:44.240847,2,VPN_ON,20.10,1.23,0.00
2025-11-12T22:23:46.590542,2,VPN_ON,13.50,1.57,0.00
2025-11-12T22:23:47.588806,2,VPN_ON,11.60,1.59,0.00
2025-11-12T22:23:48.591712,2,VPN_ON,14.60,1.68,0.00
2025-11-12T22:23:49.589774,2,VPN_ON,11.90,1.74,0.00
2025-11-12T22:23:50.590662,2,VPN_ON,11.70,1.65,0.00
2025-11-12T22:23:51.590383,2,VPN_ON,10.60,1.61,0.00
2025-11-12T22:23:52.593339,2,VPN_ON,12.90,1.65,0.00
2025-11-12T22:23:53.592561,2,VPN_ON,11.20,1.66,0.00
2025-11-12T22:23:54.598887,2,VPN_ON,16.60,1.89,0.00
2025-11-12T22:23:55.594744,2,VPN_ON,11.90,2.07,0.00
2025-11-12T22:23:56.594956,2,VPN_ON,11.10,1.99,0.00
2025-11-12T22:23:57.596803,2,VPN_ON,12.70,1.96,0.00
2025-11-12T22:23:58.600945,2,VPN_ON,16.90,2.10,0.00
2025-11-12T22:23:59.595665,2,VPN_ON,11.00,2.34,0.00
2025-11-12T22:24:00.599678,2,VPN_ON,14.60,2.42,0.00
2025-11-12T22:24:01.597006,2,VPN_ON,11.10,2.49,0.00
2025-11-12T22:24:02.600835,2,VPN_ON,13.80,2.50,0.00
2025-11-12T22:24:03.599448,2,VPN_ON,11.60,2.48,0.00
2025-11-12T22:24:04.599899,2,VPN_ON,11.40,2.34,0.00
2025-11-12T22:24:05.602990,2,VPN_ON,14.20,2.37,0.00
2025-11-12T22:24:06.603491,2,VPN_ON,13.60,2.26,0.00
2025-11-12T22:24:07.685832,2,VPN_ON,95.70,7.25,0.00
2025-11-12T22:24:08.645840,2,VPN_ON,59.00,9.09,0.00
2025-11-12T22:24:10.653519,2,VPN_ON,12.00,11.46,0.00
2025-11-12T22:24:11.653845,2,VPN_ON,11.40,10.78,0.00
2025-11-12T22:24:12.654994,2,VPN_ON,12.20,10.16,0.00
2025-11-12T22:24:13.660693,2,VPN_ON,16.70,9.80,0.00
2025-11-12T22:24:14.657109,2,VPN_ON,12.40,9.46,0.00
2025-11-12T22:24:15.659187,2,VPN_ON,13.00,8.90,0.00
2025-11-12T22:24:16.660108,2,VPN_ON,13.00,8.35,0.00
2025-11-12T22:24:17.661325,2,VPN_ON,13.10,7.83,0.00
2025-11-12T22:24:20.024289,2,VPN_ON,11.30,7.46,0.00
2025-11-12T22:24:21.025180,2,VPN_ON,11.80,7.02,0.00
2025-11-12T22:24:22.031402,2,VPN_ON,17.80,6.96,0.00
2025-11-12T22:24:23.027944,2,VPN_ON,13.40,6.80,0.00
2025-11-12T22:24:24.028541,2,VPN_ON,13.30,6.38,0.00
2025-11-12T22:24:25.029817,2,VPN_ON,14.40,6.05,0.00
2025-11-12T22:24:26.026106,2,VPN_ON,10.60,5.91,0.00
2025-11-12T22:24:27.027802,2,VPN_ON,12.10,5.63,0.00
2025-11-12T22:24:28.027575,2,VPN_ON,11.50,5.32,0.00
2025-11-12T22:24:29.029023,2,VPN_ON,12.30,5.04,0.00
2025-11-12T22:24:30.030531,2,VPN_ON,12.40,4.73,0.00
2025-11-12T22:24:31.029899,2,VPN_ON,12.00,4.46,0.00
2025-11-12T22:24:32.031892,2,VPN_ON,13.10,4.25,0.00
2025-11-12T22:24:33.030314,2,VPN_ON,10.50,4.14,0.00
2025-11-12T22:24:34.034876,2,VPN_ON,14.70,4.15,0.00
2025-11-12T22:24:35.031772,2,VPN_ON,11.00,4.12,0.00
2025-11-12T22:24:36.032282,2,VPN_ON,10.90,3.87,0.00
2025-11-12T22:24:37.035486,2,VPN_ON,13.40,3.78,0.00
2025-11-12T22:24:38.035725,2,VPN_ON,13.70,3.57,0.00
2025-11-12T22:24:39.034343,2,VPN_ON,11.80,3.46,0.00
2025-11-12T22:24:40.039521,2,VPN_ON,16.10,3.51,0.00
2025-11-12T22:24:41.037248,2,VPN_ON,12.90,3.49,0.00
2025-11-12T22:24:42.037883,2,VPN_ON,12.60,3.29,0.00
2025-11-12T22:24:43.036309,2,VPN_ON,10.40,3.23,0.00
2025-11-12T22:24:44.038480,2,VPN_ON,11.40,3.09,0.00
2025-11-12T22:24:45.039851,2,VPN_ON,12.40,2.96,0.00
2025-11-12T22:24:46.048814,2,VPN_ON,20.90,3.30,0.00
2025-11-12T22:24:47.041382,2,VPN_ON,12.60,3.62,0.00
2025-11-12T22:25:09.627347,3,VPN_ON,12.20,0.00,0.00
2025-11-12T22:25:10.614579,3,VPN_ON,20.20,0.50,0.00
2025-11-12T22:25:11.610636,3,VPN_ON,16.00,0.73,0.00
2025-11-12T22:25:12.607139,3,VPN_ON,12.30,0.92,0.00
2025-11-12T22:25:13.614586,3,VPN_ON,18.40,1.24,0.00
2025-11-12T22:25:14.607253,3,VPN_ON,11.40,1.60,0.00
2025-11-12T22:25:15.608410,3,VPN_ON,12.00,1.54,0.00
2025-11-12T22:25:16.618597,3,VPN_ON,21.00,2.00,0.00
2025-11-12T22:25:17.610815,3,VPN_ON,13.90,2.32,0.00
2025-11-12T22:25:18.610649,3,VPN_ON,12.80,2.25,0.00
2025-11-12T22:25:19.612090,3,VPN_ON,13.40,2.14,0.00
2025-11-12T22:25:20.610519,3,VPN_ON,11.80,2.11,0.00
2025-11-12T22:25:21.611245,3,VPN_ON,12.40,2.02,0.00
2025-11-12T22:25:22.611534,3,VPN_ON,13.10,1.93,0.00
2025-11-12T22:25:23.611898,3,VPN_ON,12.20,1.87,0.00
2025-11-12T22:25:24.627848,3,VPN_ON,26.80,2.66,0.00
2025-11-12T22:25:25.618105,3,VPN_ON,17.20,3.10,0.00
2025-11-12T22:25:27.985877,3,VPN_ON,10.90,3.30,0.00
2025-11-12T22:25:28.990528,3,VPN_ON,14.40,3.31,0.00
2025-11-12T22:25:29.991883,3,VPN_ON,15.30,3.16,0.00
2025-11-12T22:25:30.988095,3,VPN_ON,11.60,3.19,0.00
2025-11-12T22:25:31.989244,3,VPN_ON,12.30,3.04,0.00
2025-11-12T22:25:32.991870,3,VPN_ON,13.50,2.92,0.00
2025-11-12T22:25:34.009077,3,VPN_ON,30.00,3.77,0.00
2025-11-12T22:25:34.991362,3,VPN_ON,12.00,4.66,0.00
2025-11-12T22:25:35.993288,3,VPN_ON,13.00,4.43,0.00
2025-11-12T22:25:36.995115,3,VPN_ON,13.70,4.20,0.00
2025-11-12T22:25:37.994042,3,VPN_ON,11.80,4.06,0.00
2025-11-12T22:25:38.994448,3,VPN_ON,11.30,3.83,0.00
2025-11-12T22:25:39.999738,3,VPN_ON,15.10,3.83,0.00
2025-11-12T22:25:41.008508,3,VPN_ON,22.70,4.07,0.00
2025-11-12T22:25:41.996857,3,VPN_ON,10.50,4.57,0.00
2025-11-12T22:25:42.997524,3,VPN_ON,10.60,4.30,0.00
2025-11-12T22:25:44.002405,3,VPN_ON,14.80,4.29,0.00
2025-11-12T22:25:44.999773,3,VPN_ON,11.70,4.21,0.00
2025-11-12T22:25:45.999373,3,VPN_ON,10.90,4.00,0.00
2025-11-12T22:25:47.002853,3,VPN_ON,13.60,3.92,0.00
2025-11-12T22:25:48.003628,3,VPN_ON,14.10,3.71,0.00
2025-11-12T22:25:49.078166,3,VPN_ON,87.40,8.06,0.00
2025-11-12T22:25:50.004577,3,VPN_ON,16.40,11.99,0.00
2025-11-12T22:25:51.000368,3,VPN_ON,12.40,11.49,0.00
2025-11-12T22:25:52.012600,3,VPN_ON,24.10,11.50,0.00
2025-11-12T22:25:53.001267,3,VPN_ON,12.60,11.50,0.00
2025-11-12T22:25:54.003636,3,VPN_ON,14.20,10.88,0.00
2025-11-12T22:25:55.003120,3,VPN_ON,12.30,10.32,0.00
2025-11-12T22:25:56.004424,3,VPN_ON,13.30,9.74,0.00
2025-11-12T22:25:57.008705,3,VPN_ON,16.40,9.33,0.00
2025-11-12T22:25:58.005604,3,VPN_ON,13.30,8.94,0.00
2025-11-12T22:25:59.004900,3,VPN_ON,11.30,8.50,0.00
2025-11-12T22:26:01.370149,3,VPN_ON,10.90,8.00,0.00
2025-11-12T22:26:02.371482,3,VPN_ON,11.40,7.53,0.00
2025-11-12T22:26:03.374001,3,VPN_ON,13.90,7.21,0.00
2025-11-12T22:26:04.374355,3,VPN_ON,13.20,6.81,0.00
2025-11-12T22:26:05.372031,3,VPN_ON,10.40,6.56,0.00
2025-11-12T22:26:06.374319,3,VPN_ON,12.80,6.30,0.00
2025-11-12T22:26:07.375667,3,VPN_ON,13.70,5.96,0.00
2025-11-12T22:26:08.375142,3,VPN_ON,12.80,5.64,0.00
2025-11-12T22:26:09.374356,3,VPN_ON,11.70,5.36,0.00
2025-11-12T22:26:10.377107,3,VPN_ON,13.60,5.14,0.00
2025-11-12T22:26:11.376768,3,VPN_ON,13.00,4.86,0.00
2025-11-12T22:26:12.378933,3,VPN_ON,14.40,4.64,0.00
2025-11-12T22:26:13.376220,3,VPN_ON,11.20,4.55,0.00
2025-11-12T22:26:14.378756,3,VPN_ON,12.50,4.35,0.00
2025-11-12T22:26:15.380066,3,VPN_ON,13.20,4.12,0.00
2025-11-12T22:26:16.380120,3,VPN_ON,13.00,3.88,0.00
2025-11-12T22:26:17.379706,3,VPN_ON,13.70,3.68,0.00
2025-11-12T22:26:18.380443,3,VPN_ON,14.00,3.47,0.00
2025-11-12T22:26:19.380346,3,VPN_ON,12.90,3.32,0.00
2025-11-12T22:26:20.380393,3,VPN_ON,12.20,3.15,0.00
2025-11-12T22:26:21.380293,3,VPN_ON,11.10,3.03,0.00
2025-11-12T22:26:22.382904,3,VPN_ON,12.30,2.91,0.00
2025-11-12T22:26:23.382879,3,VPN_ON,11.30,2.79,0.00
2025-11-12T22:26:24.391465,3,VPN_ON,18.80,3.09,0.00
2025-11-12T22:26:25.386867,3,VPN_ON,13.30,3.24,0.00
2025-11-12T22:26:26.385984,3,VPN_ON,12.20,3.10,0.00
2025-11-12T22:26:27.388109,3,VPN_ON,13.30,2.98,0.00
2025-11-12T22:26:28.388131,3,VPN_ON,12.90,2.82,0.00
2025-11-12T22:26:29.390771,3,VPN_ON,14.60,2.75,0.00
2025-11-12T22:26:30.389535,3,VPN_ON,13.30,2.66,0.00
2025-11-12T22:26:31.387145,3,VPN_ON,10.80,2.65,0.00
2025-11-12T22:26:32.389113,3,VPN_ON,12.10,2.56,0.00
2025-11-12T22:26:34.739416,3,VPN_ON,18.80,2.82,0.00
2025-11-12T22:26:35.736045,3,VPN_ON,14.50,2.91,0.00
2025-11-12T22:26:36.734125,3,VPN_ON,12.20,2.88,0.00
2025-11-12T22:26:37.769271,3,VPN_ON,45.60,4.78,0.00
2025-11-12T22:26:38.753848,3,VPN_ON,30.40,5.43,0.00
2025-11-12T22:26:39.737055,3,VPN_ON,14.00,6.12,0.00
2025-11-12T22:26:40.736730,3,VPN_ON,12.40,5.84,0.00
2025-11-12T22:26:41.741244,3,VPN_ON,16.40,5.72,0.00
2025-11-12T22:26:42.737885,3,VPN_ON,12.50,5.61,0.00
2025-11-12T22:26:43.736865,3,VPN_ON,10.90,5.36,0.00
2025-11-12T22:26:44.743048,3,VPN_ON,16.10,5.35,0.00
2025-11-12T22:26:45.739881,3,VPN_ON,11.80,5.28,0.00
2025-11-12T22:26:46.742628,3,VPN_ON,13.60,5.07,0.00
2025-11-12T22:26:47.741618,3,VPN_ON,12.10,4.84,0.00
2025-11-12T22:26:48.755158,3,VPN_ON,24.60,5.32,0.00
2025-11-12T22:26:49.743119,3,VPN_ON,11.90,5.78,0.00
2025-11-12T22:26:50.745782,3,VPN_ON,13.50,5.52,0.00
2025-11-12T22:26:51.749606,3,VPN_ON,16.80,5.38,0.00
2025-11-12T22:26:52.750067,3,VPN_ON,16.60,5.06,0.00
2025-11-12T22:26:53.746490,3,VPN_ON,13.10,4.96,0.00
2025-11-12T22:26:54.755788,3,VPN_ON,21.50,5.18,0.00
2025-11-12T22:26:55.755901,3,VPN_ON,21.30,4.86,0.00
2025-11-12T22:26:56.746065,3,VPN_ON,11.50,5.17,0.00
2025-11-12T22:26:57.748285,3,VPN_ON,13.20,4.96,0.00
2025-11-12T22:26:58.749838,3,VPN_ON,13.90,4.69,0.00
2025-11-12T22:26:59.748584,3,VPN_ON,11.60,4.54,0.00
2025-11-12T22:27:00.750473,3,VPN_ON,13.20,4.36,0.00
2025-11-12T22:27:01.752984,3,VPN_ON,14.90,4.19,0.00
2025-11-12T22:27:02.757835,3,VPN_ON,19.10,4.19,0.00
2025-11-12T22:27:03.750985,3,VPN_ON,12.00,4.37,0.00
2025-11-12T22:27:04.779786,3,VPN_ON,39.60,5.82,0.00
2025-11-12T22:27:05.751651,3,VPN_ON,12.30,7.17,0.00
2025-11-12T22:27:08.122928,3,VPN_ON,12.40,6.73,0.00
2025-11-12T22:27:09.124313,3,VPN_ON,13.70,6.39,0.00
2025-11-12T22:27:10.147372,3,VPN_ON,35.90,7.37,0.00
2025-11-12T22:27:11.125425,3,VPN_ON,14.80,8.23,0.00
2025-11-12T22:27:12.123773,3,VPN_ON,12.00,7.89,0.00
2025-11-12T22:27:13.185235,3,VPN_ON,72.80,11.20,0.00
2025-11-12T22:27:14.173963,3,VPN_ON,62.80,11.12,0.00
2025-11-12T22:27:15.123361,3,VPN_ON,13.50,13.51,0.00
2025-11-12T22:27:16.148721,3,VPN_ON,38.40,14.22,0.00
2025-11-12T22:27:17.150053,3,VPN_ON,40.40,13.46,0.00
2025-11-12T22:27:18.122311,3,VPN_ON,13.60,14.29,0.00
2025-11-12T22:27:19.121754,3,VPN_ON,12.80,13.45,0.00
2025-11-12T22:27:20.122705,3,VPN_ON,12.90,12.61,0.00
2025-11-12T22:27:21.123975,3,VPN_ON,13.30,11.85,0.00
2025-11-12T22:27:22.126433,3,VPN_ON,14.30,11.17,0.00
2025-11-12T22:27:23.183092,3,VPN_ON,70.40,13.98,0.00
2025-11-12T22:27:24.126224,3,VPN_ON,15.50,16.54,0.00
2025-11-12T22:27:25.123803,3,VPN_ON,12.20,15.71,0.00
2025-11-12T22:27:26.142797,3,VPN_ON,30.80,15.89,0.00
2025-11-12T22:27:27.123649,3,VPN_ON,11.70,16.09,0.00
2025-11-12T22:27:28.135428,3,VPN_ON,22.50,15.76,0.00
2025-11-12T22:27:29.131119,3,VPN_ON,17.60,15.08,0.00
2025-11-12T22:27:30.227166,3,VPN_ON,114.00,20.16,0.00
2025-11-12T22:27:31.186927,3,VPN_ON,77.40,21.19,0.00
2025-11-12T22:27:32.120473,3,VPN_ON,12.50,23.92,0.00
2025-11-12T22:27:33.124359,3,VPN_ON,15.90,22.64,0.00
2025-11-12T22:27:34.123185,3,VPN_ON,14.10,21.34,0.00
2025-11-12T22:27:35.122996,3,VPN_ON,12.90,20.08,0.00
2025-11-12T22:27:36.122658,3,VPN_ON,11.80,18.89,0.00
2025-11-12T22:27:37.121707,3,VPN_ON,10.10,17.82,0.00
2025-11-12T22:27:38.125873,3,VPN_ON,13.30,16.91,0.00
2025-11-12T22:27:39.126497,3,VPN_ON,12.80,15.88,0.00
